Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
22418396,2011 Dec 29 12:00:00 AM,2012 Jan 05 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10031.0,529 WEST 151 STREET,WEST 151 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,,Closed,2012 Jan 28 01:33:22 PM,2012 Jan 05 12:00:00 AM,09 MANHATTAN,MANHATTAN,"999,252","241,467",Unspecified,MANHATTAN,,,,,,,,40.82943385322,-73.9457907565,POINT (-73.94579075649952 40.82943385321531)
62774872,2024 Oct 15 10:53:42 PM,2024 Nov 08 11:51:09 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11419.0,129-07 101 AVENUE,101 AVENUE,129 STREET,130 STREET,129 STREET,130 STREET,ADDRESS,SOUTH RICHMOND HILL,101 AVENUE,,Closed,,2024 Oct 15 10:53:42 PM,09 QUEENS,QUEENS,"1,034,776","191,548",Unspecified,QUEENS,,,,,,,,40.69228755809,-73.81780135189,POINT (-73.81780135188669 40.69228755809094)
56875182,2023 Feb 23 05:33:17 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11201.0,CLINTON STREET,CLINTON STREET,CLINTON STREET,CONGRESS STREET,CLINTON STREET,CONGRESS STREET,INTERSECTION,,,,In Progress,,,06 BROOKLYN,BROOKLYN,"985,544","190,016",Unspecified,BROOKLYN,,,,,,,,40.68822670302,-73.99533407508,POINT (-73.99533407508116 40.6882267030224)
23744339,2012 Aug 04 12:00:00 AM,2012 Aug 04 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10467.0,2819 BARKER AVENUE,BARKER AVENUE,BRITTON STREET,ARNOW AVENUE,,,ADDRESS,BRONX,,,Closed,2012 Sep 03 01:19:35 PM,2012 Aug 04 01:27:19 PM,11 BRONX,BRONX,"1,020,431","255,129",Unspecified,BRONX,,,,,,,,40.86687060418,-73.86918748101,POINT (-73.86918748101428 40.86687060417738)
24473612,2012 Nov 26 12:00:00 AM,2012 Dec 12 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10025.0,107 WEST 109 STREET,WEST 109 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,,Closed,2012 Dec 26 06:25:26 AM,2012 Dec 12 12:00:00 AM,07 MANHATTAN,MANHATTAN,"994,770","231,255",Unspecified,MANHATTAN,,,,,,,,40.8014112499,-73.96200232328,POINT (-73.96200232327737 40.80141124989614)
61187395,2024 May 17 07:46:44 PM,2024 May 17 07:46:44 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10009.0,13 AVENUE B,AVENUE B,CLINTON STREET,EAST 2 STREET,CLINTON STREET,EAST    2 STREET,ADDRESS,NEW YORK,AVENUE B,,Closed,,2024 May 17 07:46:44 PM,03 MANHATTAN,MANHATTAN,"988,822","202,288",Unspecified,MANHATTAN,,,,,,,,40.72190936602,-73.98350588075,POINT (-73.98350588074858 40.72190936601953)
50903339,2021 Jun 16 05:42:52 PM,2021 Jul 13 06:15:53 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11221.0,441 HART STREET,HART STREET,STUYVESANT AVENUE,BROADWAY,STUYVESANT AVENUE,BROADWAY,ADDRESS,BROOKLYN,HART STREET,,Closed,,2021 Jun 16 05:42:52 PM,03 BROOKLYN,BROOKLYN,"1,002,965","192,511",Unspecified,BROOKLYN,,,,,,,,40.69505520836,-73.93251024969,POINT (-73.93251024968902 40.695055208359754)
36952556,2017 Aug 15 12:00:00 AM,2017 Aug 22 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10314.0,156 STEINWAY AVENUE,STEINWAY AVENUE,SAXON AVENUE,TRAVIS AVENUE,,,ADDRESS,STATEN ISLAND,,,Closed,2017 Sep 14 02:06:39 PM,2017 Aug 22 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,"939,421","155,387",Unspecified,STATEN ISLAND,,,,,,,,40.59306425434,-74.16141481922,POINT (-74.16141481921632 40.59306425434002)
62273930,2024 Aug 29 08:56:11 AM,2024 Aug 30 12:21:17 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,10032.0,9 FT WASHINGTON AVENUE,FT WASHINGTON AVENUE,BROADWAY,WEST 160 STREET,BROADWAY,WEST  160 STREET,ADDRESS,NEW YORK,FORT WASHINGTON AVENUE,,Closed,,2024 Aug 29 08:56:11 AM,12 MANHATTAN,MANHATTAN,"999,609","243,708",Unspecified,MANHATTAN,,,,,,,,40.83558413875,-73.94449561784,POINT (-73.94449561783625 40.835584138745126)
41929308,2019 Mar 11 12:00:00 AM,2019 Mar 25 01:32:34 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10466.0,4430 WILDER AVENUE,WILDER AVENUE,NEREID AVENUE,CAMP STREET,,,ADDRESS,BRONX,,,Closed,2019 Apr 10 09:54:09 AM,2019 Mar 25 01:32:34 PM,12 BRONX,BRONX,"1,027,161","267,390",Unspecified,BRONX,,,,,,,,40.90049301516,-73.84477663916,POINT (-73.84477663916418 40.900493015155305)
34060168,2016 Aug 12 12:00:00 AM,2016 Aug 19 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10033.0,1312 RIVERSIDE DRIVE,RIVERSIDE DRIVE,GEORGE WASHINGTON BRIDGE,BEND,,,ADDRESS,NEW YORK,,,Closed,2016 Sep 11 12:44:22 AM,2016 Aug 19 12:00:00 AM,12 MANHATTAN,MANHATTAN,"1,000,065","249,072",Unspecified,MANHATTAN,,,,,,,,40.85030594163,-73.94283507462,POINT (-73.94283507461515 40.85030594163108)
60831406,2024 Apr 10 01:01:12 PM,2024 Apr 10 01:01:12 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11238.0,395 ST JOHNS PLACE,ST JOHNS PLACE,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,ADDRESS,BROOKLYN,ST JOHNS PLACE,,Closed,,2024 Apr 10 01:01:12 PM,08 BROOKLYN,BROOKLYN,"994,018","184,829",Unspecified,BROOKLYN,,,,,,,,40.67398427197,-73.96478591736,POINT (-73.96478591736403 40.67398427196807)
48273860,2020 Nov 28 04:01:12 PM,2020 Dec 21 12:03:51 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11368.0,55-07 103 STREET,103 STREET,LARUE AVENUE,MARTENSE AVENUE,LARUE AVENUE,MARTENSE AVENUE,ADDRESS,Corona,103 STREET,,Closed,,2020 Nov 28 04:01:12 PM,04 QUEENS,QUEENS,"1,023,887","209,181",Unspecified,QUEENS,,,,,,,,40.74074131877,-73.85696358686,POINT (-73.85696358685959 40.74074131876995)
62013086,2024 Aug 04 01:03:16 AM,2024 Aug 05 09:28:10 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,11205.0,219 SPENCER STREET,SPENCER STREET,WILLOUGHBY AVENUE,DEKALB AVENUE,WILLOUGHBY AVENUE,DEKALB AVENUE,ADDRESS,BROOKLYN,SPENCER STREET,,Closed,,2024 Aug 04 01:03:16 AM,03 BROOKLYN,BROOKLYN,"996,842","191,287",Unspecified,BROOKLYN,,,,,,,,40.69170644226,-73.9545932029,POINT (-73.95459320290446 40.6917064422596)
35505443,2017 Feb 16 12:00:00 AM,2017 Feb 21 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11203.0,245 EAST   48 STREET,EAST   48 STREET,CLARKSON AVENUE,LENOX ROAD,,,ADDRESS,BROOKLYN,,,Closed,2017 Mar 18 05:37:24 PM,2017 Feb 21 12:00:00 AM,17 BROOKLYN,BROOKLYN,"1,002,899","178,303",Unspecified,BROOKLYN,,,,,,,,40.65605760117,-73.93278757115,POINT (-73.93278757114989 40.656057601171355)
30158015,2015 Mar 12 12:00:00 AM,2015 Mar 20 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10306.0,4 NEUTRAL AVENUE,NEUTRAL AVENUE,BEND,CEDAR GROVE AVENUE,,,ADDRESS,STATEN ISLAND,,,Closed,2015 Apr 11 03:55:07 PM,2015 Mar 20 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,"955,562","143,671",Unspecified,STATEN ISLAND,,,,,,,,40.56097310243,-74.10324661352,POINT (-74.10324661352112 40.56097310242546)
53439542,2022 Feb 22 08:51:45 PM,2022 Feb 22 08:51:45 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10467.0,293 EAST  205 STREET,EAST  205 STREET,BAINBRIDGE AVENUE,PERRY AVENUE,BAINBRIDGE AVENUE,PERRY AVENUE,ADDRESS,BRONX,EAST  205 STREET,,Closed,,2022 Feb 22 08:51:45 PM,07 BRONX,BRONX,"1,018,001","257,788",Unspecified,BRONX,,,,,,,,40.87417836437,-73.87795974819,POINT (-73.87795974819191 40.87417836436844)
20017497,2011 Mar 12 12:00:00 AM,2011 Apr 08 02:01:05 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11201.0,200 COURT STREET,COURT STREET,WYCKOFF STREET,WARREN STREET,,,ADDRESS,BROOKLYN,,,Closed,2011 Apr 11 09:28:52 AM,2011 Apr 11 12:00:00 AM,06 BROOKLYN,BROOKLYN,"986,008","189,580",Unspecified,BROOKLYN,,,,,,,,40.68702990303,-73.99366109058,POINT (-73.99366109058194 40.68702990303442)
16806311,2010 Jun 06 08:18:58 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10026.0,205 WEST 115 STREET,WEST 115 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,,Pending,2010 Jul 06 08:18:58 AM,2010 Jun 06 08:26:25 AM,10 MANHATTAN,MANHATTAN,"997,100","231,755",Unspecified,MANHATTAN,,,,,,,,40.80278053142,-73.95358553255,POINT (-73.95358553254904 40.802780531415046)
50944061,2021 Jun 20 11:22:20 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11226.0,1154 FLATBUSH AVENUE,FLATBUSH AVENUE,DORCHESTER ROAD,VANDERVEER PLACE,DORCHESTER ROAD,VANDERVEER PLACE,ADDRESS,BROOKLYN,FLATBUSH AVENUE,,In Progress,,,14 BROOKLYN,BROOKLYN,"996,102","173,244",Unspecified,BROOKLYN,,,,,,,,40.64218345094,-73.9572933656,POINT (-73.9572933656049 40.64218345094067)
29878937,2015 Feb 05 12:00:00 AM,2015 Mar 20 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11213.0,674 EMPIRE BOULEVARD,EMPIRE BOULEVARD,ALBANY AVENUE,TROY AVENUE,,,ADDRESS,BROOKLYN,,,Closed,2015 Mar 07 12:57:23 PM,2015 Mar 20 12:00:00 AM,09 BROOKLYN,BROOKLYN,"1,001,031","181,149",Unspecified,BROOKLYN,,,,,,,,40.66387297955,-73.93951290168,POINT (-73.93951290167506 40.663872979546966)
35499093,2017 Feb 15 12:00:00 AM,2017 Mar 01 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10457.0,440 EAST  182 STREET,EAST  182 STREET,PARK AVENUE,FLETCHER PLACE,,,ADDRESS,BRONX,,,Closed,2017 Mar 17 01:05:26 PM,2017 Mar 01 12:00:00 AM,06 BRONX,BRONX,"1,013,325","250,626",Unspecified,BRONX,,,,,,,,40.85453749933,-73.89489875248,POINT (-73.89489875248378 40.854537499325424)
45079621,2019 Dec 04 09:41:13 PM,2019 Dec 06 05:24:45 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10013.0,HUDSON STREET,HUDSON STREET,READE STREET,DUANE STREET,READE STREET,DUANE STREET,INTERSECTION,,,,Closed,,2019 Dec 06 05:24:45 PM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
24095916,2012 Sep 26 12:00:00 AM,2013 Jan 03 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),,,,BROADWAY,FULTON,BROADWAY,FULTON,,,,,Closed,2012 Oct 26 10:38:35 AM,2013 Jan 03 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,,,,,,,,,,
31047020,2015 Jul 10 12:00:00 AM,2015 Jul 17 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11233.0,MACDONOUGH STREET,MACDONOUGH STREET,STUYVESANT AVENUE,MALCOLM X BOULEVARD,,,BLOCKFACE,BROOKLYN,,,Closed,2015 Aug 09 08:07:23 AM,2015 Jul 17 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,"1,003,533","187,950",Unspecified,BROOKLYN,,,,,,,,40.68253509596,-73.93047499197,POINT (-73.93047499196828 40.68253509595703)
28811746,2014 Sep 03 12:00:00 AM,2014 Sep 18 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10009.0,420 EAST 9 STREET,EAST 9 STREET,1 AVENUE,AVENUE A,,,ADDRESS,NEW YORK,,,Closed,2014 Oct 03 10:58:14 PM,2014 Sep 18 12:00:00 AM,03 MANHATTAN,MANHATTAN,"988,622","204,472",Unspecified,MANHATTAN,,,,,,,,40.72790401697,-73.98422598944,POINT (-73.98422598943897 40.72790401696571)
42912340,2019 Jun 08 10:23:45 PM,2019 Oct 03 04:09:39 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Catch Basin/Sewer,11372.0,35-64 80 STREET,80 STREET,,,,,LATLONG,JACKSON HEIGHTS,,,Closed,2019 Jul 08 10:23:45 PM,2019 Jun 09 02:27:26 AM,03 QUEENS,QUEENS,"1,015,646","212,449",Unspecified,QUEENS,,,,,,,,40.74974424821,-73.88668725226,POINT (-73.88668725226297 40.74974424820737)
15809284,2010 Jan 26 03:59:49 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10460.0,1951 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,ELSMERE PLACE,EAST TREMONT AVENUE,,,ADDRESS,BRONX,,,Pending,2010 Feb 25 03:59:49 PM,2010 Jan 26 04:08:12 PM,06 BRONX,BRONX,"1,015,874","246,258",Unspecified,BRONX,,,,,,,,40.84253987666,-73.88570515701,POINT (-73.88570515700712 40.84253987666255)
46173505,2020 May 11 09:57:45 AM,2020 May 11 09:57:45 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10459.0,941 INTERVALE AVENUE,INTERVALE AVENUE,EAST 163 STREET,WESTCHESTER AVENUE,EAST  163 STREET,WESTCHESTER AVENUE,ADDRESS,BRONX,INTERVALE AVENUE,,Closed,,2020 May 11 09:57:45 AM,02 BRONX,BRONX,"1,012,785","238,467",Unspecified,BRONX,,,,,,,,40.82116635751,-73.89690249021,POINT (-73.89690249020975 40.82116635751034)
64399638,2025 Mar 20 12:32:24 AM,2025 Mar 20 07:20:26 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10452.0,957 WOODYCREST AVENUE,WOODYCREST AVENUE,WEST 162 STREET,WEST 163 STREET,WEST  162 STREET,WEST  163 STREET,ADDRESS,BRONX,WOODYCREST AVENUE,,Closed,,2025 Mar 20 12:32:24 AM,04 BRONX,BRONX,"1,003,936","242,233",Unspecified,BRONX,,,,,,,,40.83152710482,-73.92886303222,POINT (-73.92886303221528 40.8315271048226)
36790275,2017 Jul 26 12:00:00 AM,2017 Jul 27 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10024.0,6681 RIVERSIDE DRIVE,RIVERSIDE DRIVE,,,,,LATLONG,NEW YORK,,,Closed,2017 Aug 25 09:53:09 PM,2017 Jul 27 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,"991,223","229,612",Unspecified,MANHATTAN,,,,,,,,40.79690517423,-73.97481560263,POINT (-73.9748156026342 40.79690517422932)
47420416,2020 Aug 31 03:24:55 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11221.0,141 CORNELIA STREET,CORNELIA STREET,EVERGREEN AVENUE,CENTRAL AVENUE,EVERGREEN AVENUE,CENTRAL AVENUE,ADDRESS,BROOKLYN,CORNELIA STREET,,In Progress,,,04 BROOKLYN,BROOKLYN,"1,007,881","191,021",Unspecified,BROOKLYN,,,,,,,,40.69095374347,-73.9147874817,POINT (-73.91478748170172 40.69095374346561)
66417676,2025 Oct 08 10:01:57 PM,2025 Oct 10 01:37:16 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11221.0,50 HOWARD AVENUE,HOWARD AVENUE,PUTNAM AVENUE,JEFFERSON AVENUE,PUTNAM AVENUE,JEFFERSON AVENUE,ADDRESS,BROOKLYN,HOWARD AVENUE,,Closed,,2025 Oct 08 10:01:57 PM,03 BROOKLYN,BROOKLYN,"1,006,213","189,553",Unspecified,BROOKLYN,,,,,,,,40.68692871896,-73.92080701073,POINT (-73.9208070107322 40.686928718959464)
54694313,2022 Jul 05 02:39:50 PM,2022 Jul 05 02:39:50 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11217.0,221 ASHLAND PLACE,ASHLAND PLACE,DEKALB AVENUE,FULTON STREET,DEKALB AVENUE,FULTON STREET,ADDRESS,BROOKLYN,ASHLAND PLACE,,Closed,,2022 Jul 05 02:39:50 PM,02 BROOKLYN,BROOKLYN,"990,226","190,183",Unspecified,BROOKLYN,,,,,,,,40.68868315676,-73.97845150042,POINT (-73.97845150041675 40.688683156762885)
59170543,2023 Oct 19 06:37:18 PM,2023 Oct 19 06:37:18 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10455.0,455 EAST  148 STREET,EAST  148 STREET,BERGEN AVENUE,BROOK AVENUE,BERGEN AVENUE,BROOK AVENUE,ADDRESS,BRONX,EAST  148 STREET,,Closed,,2023 Oct 19 06:37:18 PM,01 BRONX,BRONX,"1,007,353","236,096",Unspecified,BRONX,,,,,,,,40.81467450901,-73.91653656075,POINT (-73.91653656075259 40.814674509013855)
23699402,2012 Jul 27 12:00:00 AM,2012 Aug 08 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11427.0,210-06 HILLSIDE AVENUE,HILLSIDE AVENUE,210 STREET,211 STREET,,,ADDRESS,QUEENS VILLAGE,,,Closed,2012 Aug 26 02:33:08 PM,2012 Aug 08 12:00:00 AM,13 QUEENS,QUEENS,"1,051,775","202,848",Unspecified,QUEENS,,,,,,,,40.72318989392,-73.75638927562,POINT (-73.75638927562241 40.723189893915126)
54895726,2022 Jul 25 09:46:28 PM,2022 Jul 25 09:46:28 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11378.0,60-70 60 LANE,60 LANE,60 DRIVE,ELIOT AVENUE,60 DRIVE,ELIOT AVENUE,ADDRESS,MASPETH,60 LANE,,Closed,,2022 Jul 25 09:46:28 PM,05 QUEENS,QUEENS,"1,011,099","199,694",Unspecified,QUEENS,,,,,,,,40.71474990115,-73.90314892238,POINT (-73.90314892237686 40.714749901151784)
60887336,2024 Apr 16 06:25:23 PM,2024 Apr 16 06:25:23 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Parking Lot/Garage,11367.0,73-15 KISSENA BOULEVARD,KISSENA BOULEVARD,73 AVENUE,75 AVENUE,73 AVENUE,75 AVENUE,ADDRESS,FLUSHING,KISSENA BOULEVARD,,Closed,,2024 Apr 16 06:25:23 PM,08 QUEENS,QUEENS,"1,036,296","204,205",Unspecified,QUEENS,,,,,,,,40.72701913349,-73.81222235208,POINT (-73.81222235208315 40.72701913349419)
45612992,2020 Feb 13 08:53:17 PM,2020 Feb 13 08:53:17 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,11101.0,45-02 11 STREET,11 STREET,45 AVENUE,45 ROAD,45 AVENUE,45 ROAD,ADDRESS,Long Island City,11 STREET,,Closed,,2020 Feb 13 08:53:17 PM,02 QUEENS,QUEENS,"998,130","211,667",Unspecified,QUEENS,,,,,,,,40.74764269795,-73.94990664507,POINT (-73.94990664506545 40.7476426979488)
53153461,2022 Jan 23 08:06:59 PM,2022 Jan 23 08:06:59 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Parking Lot/Garage,10472.0,1802 EAST  174 STREET,EAST  174 STREET,ST LAWRENCE AVENUE,BEACH AVENUE,ST LAWRENCE AVENUE,BEACH AVENUE,ADDRESS,BRONX,EAST  174 STREET,,Closed,,2022 Jan 23 08:06:59 PM,09 BRONX,BRONX,"1,021,057","243,455",Unspecified,BRONX,,,,,,,,40.83482638229,-73.86698826912,POINT (-73.86698826911767 40.83482638229406)
27191407,2014 Jan 19 12:00:00 AM,2014 Jan 19 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11226.0,350 OCEAN AVENUE,OCEAN AVENUE,EAST DRIVE,WOODRUFF AVENUE,,,ADDRESS,BROOKLYN,,,Closed,2014 Feb 18 08:26:01 AM,2014 Jan 19 08:28:50 AM,14 BROOKLYN,BROOKLYN,"994,845","177,682",Unspecified,BROOKLYN,,,,,,,,40.6543663915,-73.9618157765,POINT (-73.96181577650106 40.65436639150001)
32621342,2016 Feb 07 12:00:00 AM,2016 Feb 10 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10026.0,131 WEST 110TH STREET,WEST 110TH STREET,,,,,LATLONG,NEW YORK,,,Closed,2016 Mar 08 07:12:55 PM,2016 Feb 10 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,"997,123","230,357",Unspecified,MANHATTAN,,,,,,,,40.79894337073,-73.95350513632,POINT (-73.95350513631539 40.79894337073182)
31390601,2015 Aug 25 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,11205.0,1046 BEDFORD AVENUE,BEDFORD AVENUE,,,,,LATLONG,BROOKLYN,,,Assigned,2015 Sep 24 02:16:51 PM,2015 Aug 25 02:21:21 PM,Unspecified BROOKLYN,BROOKLYN,"996,705","190,357",Unspecified,BROOKLYN,,,,,,,,40.68915400067,-73.95508894469,POINT (-73.95508894468837 40.68915400067126)
30786963,2015 Jun 06 12:00:00 AM,2015 Jun 10 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11356.0,18-25 127 STREET,127 STREET,18 AVENUE,20 AVENUE,,,ADDRESS,College Point,,,Closed,2015 Jul 06 11:22:09 AM,2015 Jun 10 12:00:00 AM,07 QUEENS,QUEENS,"1,028,193","224,575",Unspecified,QUEENS,,,,,,,,40.7829734744,-73.84132410624,POINT (-73.84132410623589 40.78297347439841)
28877497,2014 Sep 14 12:00:00 AM,2014 Oct 02 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10017.0,,,,,LEXINGTON AVENUE,EAST 42 STREET,INTERSECTION,NEW YORK,,,Closed,2014 Oct 14 08:08:53 PM,2014 Oct 02 12:00:00 AM,05 MANHATTAN,MANHATTAN,"990,886","213,048",Unspecified,MANHATTAN,,,,,,,,40.75144159779,-73.9760491033,POINT (-73.97604910329608 40.75144159778515)
52467179,2021 Nov 09 01:12:47 PM,2021 Nov 09 01:12:47 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11377.0,41-51 70 STREET,70 STREET,BROOKLYN QUEENS EXPRESSWAY,WOODSIDE AVENUE,BROOKLYN QUEENS EXPRESSWAY,WOODSIDE AVENUE,ADDRESS,WOODSIDE,70 STREET,,Closed,,2021 Nov 09 01:12:47 PM,02 QUEENS,QUEENS,"1,013,396","210,094",Unspecified,QUEENS,,,,,,,,40.74328807126,-73.89481802843,POINT (-73.89481802842707 40.74328807126309)
65243685,2025 Jun 12 01:06:51 PM,2025 Jun 13 12:10:04 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11375.0,99-16 67 ROAD,67 ROAD,AUSTIN STREET,BOOTH STREET,AUSTIN STREET,BOOTH STREET,ADDRESS,FOREST HILLS,67 ROAD,,Closed,,2025 Jun 12 01:06:51 PM,06 QUEENS,QUEENS,"1,024,646","203,139",Unspecified,QUEENS,,,,,,,,40.724154101,-73.85426089513,POINT (-73.85426089512876 40.72415410100438)
29692501,2015 Jan 11 12:00:00 AM,2015 Jan 11 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10025.0,302 WEST  109 STREET,WEST  109 STREET,BROADWAY,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,,Closed,2015 Feb 10 09:45:03 PM,2015 Jan 11 12:00:00 AM,07 MANHATTAN,MANHATTAN,"993,253","232,089",Unspecified,MANHATTAN,,,,,,,,40.803702027,-73.9674805272,POINT (-73.96748052720062 40.80370202699531)
56403525,2022 Dec 30 09:36:03 PM,2022 Dec 30 09:36:03 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10075.0,318 EAST   78 STREET,EAST   78 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   78 STREET,,Closed,,2022 Dec 30 09:36:03 PM,08 MANHATTAN,MANHATTAN,"996,742","220,675",Unspecified,MANHATTAN,,,,,,,,40.77236941539,-73.95489924128,POINT (-73.95489924128171 40.772369415394685)
55022592,2022 Aug 05 09:51:30 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11211.0,1 SHARON STREET,SHARON STREET,OLIVE STREET,MORGAN AVENUE,OLIVE STREET,MORGAN AVENUE,ADDRESS,BROOKLYN,SHARON STREET,,In Progress,,,01 BROOKLYN,BROOKLYN,"1,001,373","199,890",Unspecified,BROOKLYN,,,,,,,,40.71531204385,-73.93823253051,POINT (-73.93823253050736 40.71531204384658)
